S0,S1,S2,S3,main_pump,aux_pump,ultrasound,class
1,1,0,0,1,0,5688,object
1,1,0,0,1,0,5676,object
1,1,0,0,1,0,5693,object
1,1,0,0,1,0,5698,object
1,1,0,0,1,0,5697,object
1,1,0,0,1,0,5699,object
1,1,0,0,1,0,5710,object
1,1,0,0,1,0,5720,object
1,1,0,0,1,0,5729,object
1,1,0,0,1,0,5734,object
1,1,0,0,1,0,5745,object
1,1,0,0,1,0,5735,object
1,1,0,0,1,0,5753,object
1,1,0,0,1,0,5759,object
1,1,0,0,1,0,5774,object
1,1,0,0,1,0,5759,object
1,1,0,0,1,0,5786,object
1,1,0,0,1,0,5786,object
1,1,0,0,1,0,5791,object
1,1,0,0,1,0,5791,object
1,1,0,0,1,0,5792,object
1,1,0,0,1,0,5808,object
1,1,0,0,1,0,5803,object
1,1,0,0,1,0,5822,object
1,1,0,0,1,0,5824,object
1,1,0,0,1,0,5835,object
1,1,0,0,1,0,5840,object
1,1,0,0,1,0,5846,object
1,1,0,0,1,0,5857,object
1,1,0,0,1,0,5863,object
1,1,0,0,1,0,5856,object
1,1,0,0,1,0,5876,object
1,1,0,0,1,0,5867,object
1,1,0,0,1,0,5872,object
1,1,0,0,1,0,5895,object
1,1,0,0,1,0,5895,object
